"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Event Class"
"17:24:30.1591530","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1591594","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\OLE\AppCompat","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1591676","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AppCompat\RaiseDefaultAuthnLevel","NAME NOT FOUND","Length: 16","Registry"
"17:24:30.1591751","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS","","Registry"
"17:24:30.1591816","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.1591880","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1591959","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\DefaultAccessPermission","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.1594987","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","Registry"
"17:24:30.1599062","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value","Registry"
"17:24:30.1599184","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value","Registry"
"17:24:30.1599344","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\AnonymousAppContainerImpersonationLevelCheck","NAME NOT FOUND","Length: 80","Registry"
"17:24:30.1599475","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","","Registry"
"17:24:30.1599582","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value","Registry"
"17:24:30.1599672","Conhost.exe","848","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value","Registry"
"17:24:30.1599804","Conhost.exe","848","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\EveryoneIncludesAnonymous","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","Registry"
"17:24:30.1599885","Conhost.exe","848","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","","Registry"
"17:24:30.1614519","Conhost.exe","848","RegOpenKey","HKLM\Software\Microsoft\Rpc\Extensions","SUCCESS","Desired Access: Read","Registry"
"17:24:30.1614920","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\Extensions\NdrOleExtDLL","SUCCESS","Type: REG_EXPAND_SZ, Length: 24, Data: combase.dll","Registry"
"17:24:30.1615055","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc\Extensions","SUCCESS","","Registry"
"17:24:30.3136040","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:30.3136201","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.3136284","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.3136384","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.3136535","Conhost.exe","848","RegOpenKey","HKCR\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.3136668","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:30.3136769","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.3136857","Conhost.exe","848","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name","Registry"
"17:24:30.3137025","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\WOW6432Node\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.3137192","Conhost.exe","848","RegOpenKey","HKCR\WOW6432Node\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.3137461","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\InterfaceIndex","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3137596","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\InterfaceIndex\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3137798","Conhost.exe","848","RegEnumKey","HKCR\PackagedCom\InterfaceIndex\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","Index: 0, Name: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:30.3137922","Conhost.exe","848","RegEnumKey","HKCR\PackagedCom\InterfaceIndex\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","NO MORE ENTRIES","Index: 1, Length: 288","Registry"
"17:24:30.3138116","Conhost.exe","848","RegOpenKey","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3138320","Conhost.exe","848","RegQueryValue","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\(Default)","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2","Registry"
"17:24:30.3138536","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.3138629","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3138754","Conhost.exe","848","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:30.3138840","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3138928","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3139030","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:30.3139139","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3139227","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3139346","Conhost.exe","848","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Index: 0, Name: 111","Registry"
"17:24:30.3139491","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","","Registry"
"17:24:30.3139597","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3139686","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3139801","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFullName","SUCCESS","Type: REG_SZ, Length: 114, Data: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:30.3139900","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFamily","SUCCESS","Type: REG_DWORD, Length: 4, Data: 82","Registry"
"17:24:30.3139990","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:30.3140078","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421452","Registry"
"17:24:30.3140165","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags2","SUCCESS","Type: REG_DWORD, Length: 4, Data: 18432","Registry"
"17:24:30.3140253","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageOrigin","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:30.3140341","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Volume","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:30.3140429","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\OSMaxVersionTested","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:30.3140522","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","BUFFER OVERFLOW","Length: 144","Registry"
"17:24:30.3140613","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 172, Data: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:30.3140711","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLink","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:30.3140805","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLocation","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:30.3140897","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\TargetDeviceFamilyName","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:30.3140996","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","","Registry"
"17:24:30.3141132","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3141220","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3141335","Conhost.exe","848","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","Index: 0, Name: 2","Registry"
"17:24:30.3141439","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","","Registry"
"17:24:30.3141535","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3141623","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3141732","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2\UserSid","SUCCESS","Type: REG_SZ, Length: 92, Data: S-1-5-21-392226398-2339587689-2385295141-1000","Registry"
"17:24:30.3141864","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","","Registry"
"17:24:30.3141960","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3142047","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3142151","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","Query: Cached, SubKeys: 1, Values: 0","Registry"
"17:24:30.3142251","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","","Registry"
"17:24:30.3142348","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","","Registry"
"17:24:30.3142436","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","","Registry"
"17:24:30.3142566","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\PerMachinePackage","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:30.3142671","Conhost.exe","848","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:30.3142757","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3142866","Conhost.exe","848","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:30.3142946","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3143031","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3143124","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:30.3143222","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3143414","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3143525","Conhost.exe","848","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Index: 0, Name: 111","Registry"
"17:24:30.3143630","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","","Registry"
"17:24:30.3143715","Conhost.exe","848","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:30.3143786","Conhost.exe","848","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3143873","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFullName","SUCCESS","Type: REG_SZ, Length: 114, Data: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:30.3143948","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFamily","SUCCESS","Type: REG_DWORD, Length: 4, Data: 82","Registry"
"17:24:30.3144020","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:30.3144089","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421452","Registry"
"17:24:30.3144158","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags2","SUCCESS","Type: REG_DWORD, Length: 4, Data: 18432","Registry"
"17:24:30.3144228","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageOrigin","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:30.3144297","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Volume","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:30.3144366","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\OSMaxVersionTested","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:30.3144441","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","BUFFER OVERFLOW","Length: 144","Registry"
"17:24:30.3144514","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 172, Data: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:30.3144594","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLink","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:30.3144704","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLocation","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:30.3144793","Conhost.exe","848","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\TargetDeviceFamilyName","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:30.3144870","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","","Registry"
"17:24:30.3145005","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","","Registry"
"17:24:30.3145079","Conhost.exe","848","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","","Registry"
"17:24:30.3145297","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3145389","Conhost.exe","848","RegQueryKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","Query: Name","Registry"
"17:24:30.3145514","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\UseUniversalMarshaler","NAME NOT FOUND","Length: 16","Registry"
"17:24:30.3145635","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\ProxyStubCLSID","SUCCESS","Type: REG_SZ, Length: 78, Data: {3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","Registry"
"17:24:30.3145719","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\SynchronousInterface","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3145789","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\AsynchronousInterface","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3145858","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\TypeLibId","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3145929","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\TypeLibVersionNumber","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3146002","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\HasMachineScope","NAME NOT FOUND","Length: 16","Registry"
"17:24:30.3146372","Conhost.exe","848","RegOpenKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","Desired Access: Read","Registry"
"17:24:30.3146466","Conhost.exe","848","RegQueryKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","Query: Name","Registry"
"17:24:30.3146569","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DisplayName","SUCCESS","Type: REG_SZ, Length: 48, Data: OpenConsoleHandoffProxy","Registry"
"17:24:30.3146647","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3146724","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_x86","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3146795","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_x64","SUCCESS","Type: REG_SZ, Length: 42, Data: OpenConsoleProxy.dll","Registry"
"17:24:30.3146870","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_arm","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3146939","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_arm64","NAME NOT FOUND","Length: 144","Registry"
"17:24:30.3147010","Conhost.exe","848","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\HasMachineScope","NAME NOT FOUND","Length: 16","Registry"
