"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Event Class"
"17:24:28.2363232","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2363302","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2363384","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2363475","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2363546","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2363643","Conhost.exe","7100","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Index: 0, Name: 111","Registry"
"17:24:28.2363752","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","","Registry"
"17:24:28.2363838","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2363909","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2364007","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFullName","SUCCESS","Type: REG_SZ, Length: 114, Data: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.2364087","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFamily","SUCCESS","Type: REG_DWORD, Length: 4, Data: 82","Registry"
"17:24:28.2364159","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2364229","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421452","Registry"
"17:24:28.2364396","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags2","SUCCESS","Type: REG_DWORD, Length: 4, Data: 18432","Registry"
"17:24:28.2364467","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageOrigin","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:28.2364536","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Volume","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2364608","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\OSMaxVersionTested","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:28.2364699","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","BUFFER OVERFLOW","Length: 144","Registry"
"17:24:28.2364776","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 172, Data: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.2364855","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLink","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:28.2364932","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLocation","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:28.2365005","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\TargetDeviceFamilyName","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:28.2365096","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","","Registry"
"17:24:28.2365207","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2365285","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2365507","Conhost.exe","7100","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","Index: 0, Name: 2","Registry"
"17:24:28.2365592","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-392226398-2339587689-2385295141-1000","SUCCESS","","Registry"
"17:24:28.2365671","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2365743","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2365836","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2\UserSid","SUCCESS","Type: REG_SZ, Length: 92, Data: S-1-5-21-392226398-2339587689-2385295141-1000","Registry"
"17:24:28.2365946","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","","Registry"
"17:24:28.2366028","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2366449","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2366731","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","Query: Cached, SubKeys: 1, Values: 0","Registry"
"17:24:28.2366884","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageUser\Index\UserAndPackage\2^111","SUCCESS","","Registry"
"17:24:28.2367012","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","","Registry"
"17:24:28.2367107","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","","Registry"
"17:24:28.2367266","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\PerMachinePackage","NAME NOT FOUND","Desired Access: Read","Registry"
"17:24:28.2367423","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2367654","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2367935","Conhost.exe","7100","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.2368111","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2368333","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2368494","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2368682","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2368825","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2369131","Conhost.exe","7100","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Index: 0, Name: 111","Registry"
"17:24:28.2369311","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","","Registry"
"17:24:28.2369570","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2369726","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2369930","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFullName","SUCCESS","Type: REG_SZ, Length: 114, Data: Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.2370097","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageFamily","SUCCESS","Type: REG_DWORD, Length: 4, Data: 82","Registry"
"17:24:28.2370245","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2370379","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421452","Registry"
"17:24:28.2370551","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Flags2","SUCCESS","Type: REG_DWORD, Length: 4, Data: 18432","Registry"
"17:24:28.2370689","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\PackageOrigin","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:28.2370826","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\Volume","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2370956","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\OSMaxVersionTested","SUCCESS","Type: REG_QWORD, Length: 8, Data: ","Registry"
"17:24:28.2371112","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","BUFFER OVERFLOW","Length: 144","Registry"
"17:24:28.2371315","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 172, Data: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","Registry"
"17:24:28.2371496","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLink","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:28.2371662","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\MutableLocation","SUCCESS","Type: REG_NONE, Length: 0","Registry"
"17:24:28.2371917","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111\TargetDeviceFamilyName","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3","Registry"
"17:24:28.2372120","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\111","SUCCESS","","Registry"
"17:24:28.2372484","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","","Registry"
"17:24:28.2372630","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","","Registry"
"17:24:28.2373006","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2373213","Conhost.exe","7100","RegQueryKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","Query: Name","Registry"
"17:24:28.2373417","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\UseUniversalMarshaler","NAME NOT FOUND","Length: 16","Registry"
"17:24:28.2373554","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\ProxyStubCLSID","SUCCESS","Type: REG_SZ, Length: 78, Data: {3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","Registry"
"17:24:28.2373724","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\SynchronousInterface","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2373855","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\AsynchronousInterface","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2374003","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\TypeLibId","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2374138","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\TypeLibVersionNumber","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2374271","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}\HasMachineScope","NAME NOT FOUND","Length: 16","Registry"
"17:24:28.2374561","Conhost.exe","7100","RegOpenKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2374729","Conhost.exe","7100","RegQueryKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","Query: Name","Registry"
"17:24:28.2374885","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DisplayName","SUCCESS","Type: REG_SZ, Length: 48, Data: OpenConsoleHandoffProxy","Registry"
"17:24:28.2375014","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2375129","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_x86","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2375240","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_x64","SUCCESS","Type: REG_SZ, Length: 42, Data: OpenConsoleProxy.dll","Registry"
"17:24:28.2375369","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_arm","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2375490","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\DllPath_arm64","NAME NOT FOUND","Length: 144","Registry"
"17:24:28.2375580","Conhost.exe","7100","RegQueryValue","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}\HasMachineScope","NAME NOT FOUND","Length: 16","Registry"
"17:24:28.2375830","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2375944","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2376095","Conhost.exe","7100","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.2376195","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12","Registry"
"17:24:28.2376467","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository","Registry"
"17:24:28.2376663","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","","Registry"
"17:24:28.2376912","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2377063","Conhost.exe","7100","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2377209","Conhost.exe","7100","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.2377299","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12","Registry"
"17:24:28.2377399","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository","Registry"
"17:24:28.2377553","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","","Registry"
"17:24:28.2377807","Conhost.exe","7100","RegCloseKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\ProxyStub\{3171DE52-6EFA-4AEF-8A9F-D02BD67E7A4F}","SUCCESS","","Registry"
"17:24:28.2377915","Conhost.exe","7100","RegCloseKey","HKCR\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\Interface\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","","Registry"
"17:24:28.2378023","Conhost.exe","7100","RegCloseKey","HKCR\PackagedCom\InterfaceIndex\{E686C757-9A35-4A1C-B3CE-0BCC8B5C69F4}","SUCCESS","","Registry"
"17:24:28.2378134","Conhost.exe","7100","RegCloseKey","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","","Registry"
"17:24:28.2378757","Conhost.exe","7100","RegOpenKey","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2378892","Conhost.exe","7100","RegQueryValue","HKCU\Software\Classes\PackagedCom\Package\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe\(Default)","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2","Registry"
"17:24:28.2379005","Conhost.exe","7100","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","Registry"
"17:24:28.2379095","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2379208","Conhost.exe","7100","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","Registry"
"17:24:28.2379291","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2379375","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2379508","Conhost.exe","7100","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","Registry"
"17:24:28.2379637","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
"17:24:28.2379723","Conhost.exe","7100","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read","Registry"
"17:24:28.2379840","Conhost.exe","7100","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","Index: 0, Name: 111","Registry"
"17:24:28.2379952","Conhost.exe","7100","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsTerminal_1.18.2822.0_x64__8wekyb3d8bbwe","SUCCESS","","Registry"
"17:24:28.2380062","Conhost.exe","7100","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Query: HandleTags, HandleTags: 0x100","Registry"
